pl_name,VAE_anomaly,ESI_equal,CDHS,SEPHI_simple,pl_rade,pl_dens,pl_insol,st_teff,pl_orbeccen
HD 94890 b,0.023274978291110256,0.25632419932135775,0.061468184003833116,5.3628985980810366e-232,13.3,0.2867513611615245,13.5382,4867.0,0.22
K2-277 b,0.023239232087016972,0.201538110628768,0.0831864080782046,0.0,2.18575124,0.7259528130671506,195.0,5680.0,0.52
HD 5319 b,0.023231271388145985,0.3597612735370348,0.061575038734823874,0.0013889252140506997,13.5,0.19963702359346644,3.2825,4871.0,0.092
HD 211970 b,0.023215778335845566,0.40952440342310237,0.04170005877009351,3.1054346301026658e-09,3.66,0.26497277676951,4.2125,4127.0,0.15
Kepler-37 d,0.023207783542616194,0.41416307957164894,0.07455788855049632,4.6132026507544446e-123,2.03,0.23593466424682397,10.39,5357.0,0.1
HD 18143 b,0.023187029460206975,0.24604646624807813,0.06710477106372437,0.0,3.28,0.30490018148820325,61.873,5078.0,0.224
GJ 674 b,0.02318153605048079,0.33743681626847544,0.027621947961741784,9.913373955554627e-127,3.33,0.29945553539019965,10.5165,3600.0,0.2
Kepler-1126 c,0.02317327165278039,0.0,0.0,0.9450291796887834,1.45,0.883847549909256,2.06,5678.0,0.0
HD 132563 b,0.02314215717777789,0.31268984923468923,0.09945504087190238,0.9998875559451049,13.6,0.1869328493647913,0.3447,6289.0,0.22
HD 150010 b,0.023110240008336818,0.20388629292683794,0.04239461452155066,0.0,13.3,0.32304900181488205,48.9796,4153.0,0.2
K2-3 d,0.023082720281357966,0.6021246537442927,0.03414008655233214,0.9987957952210188,1.458,3.176043557168784,1.44,3844.0,0.091
Kepler-287 c,0.023047426854689735,0.0,0.0,1.1005074098542641e-190,3.26,2.7949183303085303,12.457,5806.0,0.0
HD 72490 b,0.023040755148373063,0.34659740039889997,0.06325800074796716,0.00014008664175753512,13.5,0.22867513611615245,3.4894,4934.0,0.124
Kepler-139 e,0.02303589918660482,0.3525545389985834,0.08163701447878863,0.7773972438498729,13.7,0.14664246823956445,0.0991,5622.0,0.013121
GJ 3082 b,0.023035441618493944,0.39864994608137444,0.03590318961371433,2.8618288520345696e-22,2.79,0.3756805807622504,5.521,3910.0,0.22
Kepler-100 e,0.02302523254236882,0.3497522958960314,0.08863599935884539,0.0,5.27,0.16442831215970963,25.4128,5884.0,0.026437
Kepler-1607 b,0.023006642438474292,0.0,0.0,0.0,0.92,0.9237749546279492,449.632,6116.0,0.0
Kepler-351 b,0.022972626991216622,0.0,0.0,7.034398845214146e-174,3.06,0.16715063520871146,11.983,5643.0,0.0
HN Lib b,0.022967311837317022,0.5916816448435048,0.020863386226422937,0.9771445338670874,2.2,0.5117967332123412,0.503,3347.0,0.079
Kepler-444 f,0.022938867939008997,0.302791702608512,0.06624993321578397,0.0,0.741,0.8130671506352088,59.915,5046.0,0.29
Kepler-1903 b,0.022871426390779822,0.0,0.0,0.0,2.28642395,0.4882032667876588,82.56,6347.0,0.0
Kepler-1995 b,0.022814142418306295,0.0,0.0,5.07347452267174e-13,4.28,0.21415607985480944,4.66,5029.0,0.0
GJ 27.1 b,0.022784301576071482,0.48415570232184324,0.02607255436234002,0.2969436425622106,3.66,0.26497277676951,2.5488,3542.0,0.08
K2-54 b,0.022720801559516515,0.39524394550556907,0.038040284233578386,6.1726632962783956e-30,2.6116925,0.4101633393829401,6.1,3990.0,0.24
TOI-700 e,0.02269496017342657,0.7728010682478793,0.02385531869423364,0.8672744701253058,0.953,0.9419237749546281,1.27,3459.0,0.059
TOI-5007 b,0.02269051275480379,0.19736652935166696,0.032777688732161844,0.0,11.07447293,0.1542649727767695,85.3,3793.0,0.074
Kepler-178 d,0.02266550415458215,0.0,0.0,7.864522302434298e-07,3.95,0.23956442831215974,3.874,5676.0,0.0
Kepler-122 d,0.022658071678961958,0.0,0.0,0.0,2.2,0.5136116152450091,77.14,6050.0,0.0
HIP 67851 b,0.0226025942277625,0.1755042147804362,0.06074691456962636,0.0,13.7,0.14174228675136116,83.22,4840.0,0.13
HD 173416 b,0.022594153693526336,0.1895203294931851,0.05655286637814655,0.0,13.4,0.24319419237749548,58.1544,4683.0,0.208
WASP-24 b,0.022592596088065364,0.0,0.0,0.0,15.46842,0.11288566243194192,934.465,6075.0,0.0
Kepler-352 b,0.02255473153813771,0.0,0.0,0.0,0.86,0.8874773139745916,50.389,5212.0,0.0
Kepler-1383 b,0.022539776044462213,0.0,0.0,0.0,1.41,0.9147005444646098,231.396,6370.0,0.0
HAT-P-8 b,0.022531927755395097,0.0,0.0,0.0,15.6926,0.12443629764065336,1519.9645,6200.0,0.0
Kepler-177 b,0.022516720510814367,0.0,0.0,0.0,3.5,0.13611615245009076,30.4,5732.0,0.0
K2-136 b,0.022507776050467616,0.33165079012362575,0.05166426243521991,0.0,1.014,4.355716878402904,33.5,4500.0,0.14
GJ 720 A b,0.022499351684301047,0.4165354673996601,0.033953090773087516,8.492735184809164e-10,3.77,0.2540834845735027,4.2846,3837.0,0.12
Kepler-1705 b,0.022494130175844135,0.36428553615600207,0.10006945557512537,0.0,2.03,0.5403544464609801,91.74,6312.0,0.033
Kepler-1201 b,0.022485784384132696,0.0,0.0,0.0,2.29,0.48638838475499097,89.431,6177.0,0.0
KOI-12 b,0.02247545042087263,0.12289721126409564,0.10869797510281332,0.0,13.78707,0.13303085299455536,196.507,6635.0,0.34
Kepler-827 b,0.022450301315512115,0.0,0.0,0.0,5.63,0.15081669691470054,23.602,5602.0,0.0
TOI-3837 b,0.022429414622512158,0.15421995242053668,0.08919698669655991,0.0,10.87271128,0.14882032667876588,138.065,5905.0,0.221
HD 177830 b,0.022415252169485284,0.35304740123445244,0.062376449217273214,6.699065045222165e-06,13.5,0.2177858439201452,3.7258,4901.0,0.1
HD 30856 b,0.022392151545894877,0.3923729073667023,0.06221616712078289,0.04129808706049838,13.5,0.19963702359346644,2.8926,4895.0,0.061
Kepler-1644 b,0.022374848610662783,0.0,0.0,0.0,1.88,0.6297640653357532,31.86,5499.0,0.0
TOI-3160 A b,0.02236123137011035,0.10358742533512531,0.09681038627982455,0.0,13.7646283,0.14337568058076225,933.0,6190.0,0.18
Kepler-1097 b,0.022353578139392725,0.0,0.0,0.9883546844459962,3.26,0.308529945553539,1.3,5211.0,0.0
TOI-2382 b,0.022350294180787843,0.1098125481080099,0.09261633808834104,0.0,12.25141591,0.12341197822141563,689.0,6033.0,0.18
TIC 147027702 b,0.02234639510458275,0.20445763197498074,0.10268739648445326,0.0,10.92875618,0.28431941923774956,90.5749,6410.0,0.127
Kepler-1620 b,0.022334983742909147,0.0,0.0,1.265460118912994e-61,1.61,0.7695099818511797,7.92,6157.0,0.0
Kepler-1277 b,0.022323389848771788,0.0,0.0,2.650809905493523e-178,1.6,0.7767695099818512,12.11,5578.0,0.0
Kepler-1441 b,0.022322901083139637,0.0,0.0,0.0,1.31,1.0072595281306715,33.046,5802.0,0.0
Kepler-434 b,0.02231490020149416,0.1900318710368387,0.09112037185444512,0.0,12.67,0.4355716878402904,158.285,5977.0,0.131
Kepler-1967 b,0.02230506003514194,0.0,0.0,0.0,0.73022577,0.8076225045372052,57.1,4970.0,0.0
nu Oct A b,0.02230404920396706,0.28653665566997394,0.06261687236200979,4.749801870730751e-76,13.3,0.2958257713248639,8.5848,4910.0,0.195
GJ 180 c,0.02228428409264762,0.5945335065183858,0.02150451461238197,0.9803148706720477,2.41,0.455535390199637,0.7812,3371.0,0.09
TOI-1231 b,0.02227662986422376,0.510186633126705,0.02636640487257161,0.9941577534518262,3.65,0.31578947368421056,1.93,3553.0,0.087
HD 28678 b,0.022275208318403954,0.2498590395849385,0.06427312069240226,0.0,13.5,0.19782214156079858,16.4464,4972.0,0.149
Kepler-1508 b,0.02226117504758071,0.0,0.0,0.0,1.33,0.987295825771325,116.145,6158.0,0.0
Kepler-1596 b,0.022259808875128444,0.0,0.0,0.0,1.9,0.6206896551724138,33.378,5706.0,0.0
HD 63433 d,0.02225824072310215,0.2609990206545369,0.08340011754019329,0.0,1.073,1.0090744101633393,296.4321,5688.0,0.16
Kepler-1218 b,0.022246867083786776,0.0,0.0,0.0,1.44,0.8911070780399275,84.83,5986.0,0.0
Kepler-301 d,0.022243423826013634,0.0,0.0,0.0,1.75,0.6896551724137931,68.931,5815.0,0.0
Proxima Cen b,0.022233146195882757,0.0,0.0,0.894623888780097,1.02,0.9909255898366607,0.641,2900.0,0.0
WASP-3 b,0.02221677317871527,0.0,0.0,0.0,15.91678,0.16152450090744103,1845.3,6400.0,0.0
TOI-3714 b,0.022211381830760078,0.24457962331299654,0.029224768926638382,0.0,11.32107051,0.1542649727767695,54.0,3660.0,0.03
Kepler-1421 b,0.022208876568668438,0.0,0.0,0.0,0.93,0.9292196007259529,649.151,6335.0,0.0
Kepler-50 b,0.022196820453855414,0.0,0.0,0.0,1.71,1.0979709618874773,494.705,6225.0,0.0
Kepler-138 b,0.022179370291278984,0.5472523188472769,0.03405994550408137,2.130929577674474e-109,0.64,0.308529945553539,9.9,3841.0,0.02
Kepler-1505 b,0.022170968391177034,0.0,0.0,0.0,0.93,0.9292196007259529,36.121,5686.0,0.0
Kepler-1752 b,0.022168502021322683,0.0,0.0,2.420610771796624e-49,4.54060463,0.19963702359346644,7.29,5446.0,0.0
HATS-66 b,0.022164629444565147,0.11569431066252168,0.10845755195809095,0.0,15.815899,0.4246823956442831,2637.0,6626.0,0.064
Kepler-1347 b,0.022160888186842573,0.0,0.0,0.0,1.03,0.985480943738657,34.32,5193.0,0.0
Kepler-405 b,0.022159290799544755,0.0,0.0,0.0,2.08,0.5517241379310345,55.623,5818.0,0.0
Kepler-610 c,0.02215667064289249,0.0,0.0,0.6946479924928516,3.3,0.30308529945553536,2.297,5943.0,0.0
TOI-2128 b,0.022153883455138294,0.0,0.0,0.0,2.08874836,0.48638838475499097,86.2315,5968.0,0.0
HD 179949 b,0.02213546791820113,0.13377884547371569,0.09622268525935981,0.0,13.9,0.10816696914700544,1020.1193,6168.0,0.022
HD 29399 b,0.02212914902197215,0.40786953993213715,0.060880482983368185,0.10957247748924633,13.5,0.20145190562613433,2.7435,4845.0,0.05
rho CrB b,0.022112502907195665,0.24929125283613185,0.08684618261470856,0.0,13.7,0.13502722323049002,34.7,5817.0,0.046
HD 33142 b,0.022104360202974422,0.3241023573664433,0.06569963135115957,3.3654391194773757e-78,13.7,0.15535390199637023,8.6781,5025.4,0.049
TOI-1246 d,0.022103579231564606,0.0,0.0,0.0,3.43139739,0.132486388384755,28.0,5213.0,0.0
Kepler-450 c,0.02210300588233346,0.322344813264882,0.09700299193245737,0.0,2.62,1.5970961887477315,213.731,6197.21,0.02
Kepler-377 c,0.022097513196814675,0.0,0.0,0.0,2.06,0.558983666061706,49.855,5949.0,0.0
Kepler-30 b,0.022091743780559902,0.3820751820839536,0.07832451781800455,0.0,3.9,0.18511796733212343,16.379,5498.0,0.042
TOI-858 B b,0.0220861480775778,0.10528979507353216,0.08751402468341728,0.0,14.06727078,0.12522686025408347,908.9,5842.0,0.15
Kepler-1624 b,0.022076490257121644,0.0,0.0,1.1609305682977392e-28,6.59,0.12304900181488204,6.01,3768.0,0.0
HD 126105 b,0.022074777088459334,0.335744493587687,0.061681893465817615,5.393772924281276e-15,13.5,0.2159709618874773,4.8659,4875.0,0.103
HD 180902 b,0.022051219897202618,0.33543964894326045,0.06397927018217099,2.632579160719727e-14,13.5,0.2177858439201452,4.7959,4961.0,0.107
Kepler-1371 b,0.022027631623898047,0.0,0.0,0.0,0.73,0.8076225045372052,414.765,5361.0,0.0
Kepler-454 b,0.022025858883115187,0.22424520066078998,0.0833734038574385,0.0,2.37,0.4047186932849365,117.7,5687.0,0.32
Kepler-399 b,0.02199360251510547,0.0,0.0,0.0,0.96,0.9473684210526315,35.63,5502.0,0.0
TOI-6383 A b,0.021985708474186072,0.24408516744020106,0.02345461345300714,0.0,11.29,0.22867513611615245,51.3,3444.0,0.05
CoRoT-11 b,0.0219613803897419,0.0,0.0,0.0,16.03,0.17967332123411978,1890.649,6440.0,0.0
Kepler-1992 b,0.021932305843676753,0.0,0.0,0.0,0.91,0.9165154264972777,38.99,5383.0,0.0
HD 33844 b,0.021929195716646574,0.31585292244896923,0.06130790190734259,1.6120972323486875e-25,13.4,0.26497277676951,5.7778,4861.0,0.15
K2-18 b,0.021915551970830283,0.5665503314832829,0.023801891328736585,0.9940860770597135,2.37,0.7459165154264974,1.005,3457.0,0.2
Kepler-286 e,0.021890323185461018,0.0,0.0,0.0,1.77,0.6805807622504537,20.6,5580.0,0.0
Kepler-1622 b,0.0218775769469731,0.0,0.0,0.0,1.47,0.8656987295825771,236.005,6436.0,0.0
Kepler-84 c,0.02187701282532,0.0,0.0,0.0,2.36,1.5317604355716878,132.23,6039.0,0.0
Kepler-277 b,0.02184029672573898,0.0,0.0,0.0,2.92,1.6696914700544463,198.245,5946.0,0.0
Kepler-345 b,0.021832314793696937,0.0,0.0,0.0,0.74,0.8711433756805808,35.37,4504.0,0.0
TOI-4487 A b,0.021828327273991917,0.10916689589399765,0.0972378052037964,0.0,14.60530185,0.12704174228675136,1203.0,6206.0,0.083
HD 155358 b,0.021823832497433603,0.27913635974782264,0.08919698669655621,1.3920277185917226e-16,13.8,0.11941923774954628,5.0212,5905.0,0.17
Kepler-1249 b,0.021798376352519213,0.0,0.0,0.0,2.38,0.4627949183303085,98.336,6202.0,0.0
Kepler-32 f,0.021792352870769714,0.0,0.0,0.0,0.82,0.2722323049001815,349.645,3900.0,0.0
Kepler-394 d,0.021791849816318334,0.0,0.0,0.0,1.50066814,0.8439201451905627,302.0,6398.0,0.0
TOI-628 b,0.021776486739358607,0.15757851773069004,0.09841320724473905,0.0,11.88154,1.1941923774954628,1052.9,6250.0,0.072
HD 200964 b,0.02176859858249992,0.3454854460080197,0.0645402575198849,1.1005305771805425e-13,13.5,0.20689655172413793,4.7312,4982.0,0.087
Kepler-1407 b,0.021767623532111972,0.0,0.0,0.0,2.25,0.4972776769509982,78.667,6010.0,0.0
Kepler-428 b,0.021765608787971704,0.14524915121874737,0.06902815622159948,0.0,12.11,0.18511796733212343,195.088,5150.0,0.22
Kepler-334 d,0.021756044735084627,0.0,0.0,0.0,1.41,0.9147005444646098,39.475,5828.0,0.0
Kepler-25 c,0.021742650465211868,0.1973661009584215,0.10119143025054096,0.0,5.217,0.10671506352087114,210.172,6354.0,0.0061
HD 164595 b,0.021670875173577176,0.33724077064677366,0.0861249131805078,0.0,4.16,0.22323049001814882,19.6697,5790.0,0.088
HATS-75 b,0.021665887324928718,0.22275779670447693,0.03270823315701628,0.0,9.90873894,0.15934664246823957,59.26,3790.4,0.064
K2-225 b,0.02164170141566242,0.20883603025114414,0.07891221883847052,0.0,3.60929179,0.26860254083484575,121.3934,5520.0,0.23
WASP-87 b,0.02163833219642053,0.0,0.0,0.0,15.524465,0.18511796733212343,4170.0965,6450.0,0.0
Kepler-758 c,0.021620638076765897,0.0,0.0,0.0,1.69,0.7223230490018149,1211.822,6228.0,0.0
KELT-24 b,0.021616339937102835,0.19063663850560644,0.1031148154084349,0.0,12.71098411,0.7078039927404719,624.0,6426.0,0.0319
Kepler-1135 b,0.021599897089899452,0.0,0.0,0.0,1.85,0.6424682395644283,25.76,5656.0,0.0
Kepler-1700 b,0.021573587273084605,0.0,0.0,0.8398146900551512,2.90129941,0.3575317604355717,2.2,6031.0,0.0
Kepler-390 c,0.021567917370253317,0.0,0.0,0.0,0.79,0.8457350272232306,41.351,5166.0,0.0
Kepler-378 c,0.021561744980608765,0.0,0.0,6.561493283969877e-67,0.7,0.7876588021778584,8.166,4661.0,0.0
K2-99 b,0.021552676959732477,0.12737210888916123,0.09357803066728139,0.0,11.88151954,0.1633393829401089,357.0,6069.0,0.22
TOI-6130 b,0.021544554180694002,0.1237608604587724,0.09467329165995948,0.0,14.3474953,0.11615245009074411,1150.0,6110.0,0.036
TOI-700 d,0.02149753192026218,0.8223561941460674,0.023855318694233702,0.9105000545928659,1.073,1.0090744101633393,0.85,3459.0,0.042
GJ 667 C e,0.021496646720310437,0.7501193534759295,0.020943527274668656,0.950013737479315,1.45,0.883847549909256,0.3022,3350.0,0.02
GJ 1061 d,0.02148155564272774,0.7683120562524333,0.010338195223593647,0.9351365219959505,1.16,1.0671506352087115,0.6,2953.0,0.04
HD 240237 b,0.02147909952139241,0.1651049617574372,0.03633060853769358,0.0,12.2,2.7767695099818512,83.8296,3926.0,0.4
Ross 128 b,0.02147880521668517,0.6759811604928719,0.01672276540043765,0.9203847506106305,1.11,1.0217785843920146,1.38,3192.0,0.116
HD 208897 b,0.021452803532056627,0.3449530925960916,0.061281188224591575,6.043644614603562e-138,13.7,0.1471869328493648,10.8876,4860.0,0.02
HATS-63 b,0.021427447742915554,0.11519720274262596,0.08177058289253374,0.0,13.529263,0.12159709618874774,634.1,5627.0,0.136
HD 27442 b,0.021396191345392584,0.3687319432530743,0.06090719666611668,1.1603966381786149e-10,13.5,0.20145190562613433,4.3915,4846.0,0.06
HD 87646 b,0.02139435942334993,0.1709471591315918,0.08559063952555926,0.0,12.4,2.0689655172413794,665.812,5770.0,0.05
Kepler-1345 b,0.02138857960865681,0.0,0.0,0.0,2.36,0.4682395644283122,68.469,6449.0,0.0
HD 159243 b,0.021384886940174416,0.22221663177569959,0.09502056953568719,0.0,13.7,0.13920145190562613,107.452,6123.0,0.02
HD 60532 b,0.021365857282939025,0.20880353506397925,0.09827963883097701,0.0,13.8,0.1277676950998185,16.9008,6245.0,0.26
Kepler-136 b,0.021362781555223982,0.0,0.0,0.0,2.05,2.2867513611615244,257.984,6165.0,0.0
omi CrB b,0.021347182296243907,0.16431619586951832,0.05885024309449754,0.0,13.7,0.13811252268602542,135.8368,4769.0,0.105
TOI-4087 b,0.021336795840033052,0.0,0.0,0.0,13.04725353,0.10344827586206896,753.9,6060.0,0.0
HD 40956 b,0.021304025779005455,0.2365306829901969,0.061521611369331236,0.0,13.2,0.3720508166969147,23.5561,4869.0,0.24
HAT-P-50 b,0.021293993597684496,0.0941669356261172,0.09921461772717141,0.0,14.437192,0.1415607985480944,2108.4362,6280.0,0.115
Kepler-1440 b,0.02129390775974283,0.0,0.0,0.0,1.26,1.0617059891107077,44.728,5698.0,0.0
Kepler-1568 b,0.021283587314353158,0.0,0.0,0.0,1.3,1.0163339382940109,72.568,5956.0,0.0
Kepler-1268 b,0.021276201692018003,0.0,0.0,0.0,2.03,0.5698729582577133,40.652,5904.0,0.0
Kepler-646 b,0.021272629816075517,0.0,0.0,0.0,1.99,0.5843920145190563,38.229,5634.0,0.0
Kepler-401 c,0.02126228946642572,0.0,0.0,0.0,2.15,0.5281306715063522,51.996,6117.0,0.0
Kepler-211 c,0.021244167694597388,0.0,0.0,0.0,1.29,8.493647912885661,95.436,5123.0,0.0
XO-4 b,0.02124326639442202,0.0,0.0,0.0,14.01125,0.15063520871143377,1112.27,6397.0,0.0
Kepler-308 c,0.02123094970502328,0.0,0.0,0.0,2.16,0.5263157894736842,58.679,5895.0,0.0
WASP-188 b,0.021229901399266365,0.0,0.0,0.0,14.81827249,0.1415607985480944,1278.0,6850.0,0.0
Wolf 503 b,0.021229395516605673,0.24635707173849017,0.05743441790884387,0.0,2.043,0.52994555353902,69.6,4716.0,0.41
HD 109246 b,0.021201661652926116,0.24893580476626814,0.08756745204890963,9.273054450637911e-160,13.9,0.10145190562613432,11.568,5844.0,0.12
HIP 9618 c,0.021199492549633832,0.0,0.0,3.4281018922082334e-164,3.42855926,0.18148820326678766,11.7,5649.0,0.0
TOI-5205 b,0.02117857549019299,0.2742085223714175,0.023080621894530896,0.0,11.6,0.21960072595281308,49.0,3430.0,0.02
OGLE-TR-56 b,0.021168032835786478,0.0,0.0,0.0,15.278,0.12341197822141563,3942.3204,6050.0,0.0
K2-45 b,0.021162376331189246,0.1921456276023676,0.041058930384132636,0.0,6.71,0.12014519056261344,100.0,4103.0,0.1
Kepler-411 d,0.021158140869476996,0.47339361100689364,0.06432654805790203,5.331426699354415e-07,3.319,0.4174228675136116,3.9,4974.0,0.128
HD 116029 b,0.021149189226300453,0.0,0.0,9.234479496281984e-09,13.6,0.1764065335753176,4.1506,4819.0,0.0
HD 109833 c,0.021140813435826297,0.24421428578755003,0.08855585831060779,0.0,2.59,0.41379310344827586,77.4842,5881.0,0.3
Kepler-1507 b,0.02111636331658384,0.0,0.0,0.0,0.84,0.8747731397459166,30.476,5410.0,0.0
Kepler-350 d,0.021093711911211163,0.0,0.0,0.0,2.8,0.4882032667876588,83.237,6492.3,0.0
Kepler-54 b,0.021091101598205493,0.4362090539722669,0.03042688465031105,3.685094917147119e-187,2.1,0.13793103448275862,12.357,3705.0,0.022
Kepler-164 e,0.02108501058444764,0.0,0.0,4.6424395811233963e-63,4.24,0.2177858439201452,7.99,5888.0,0.0
Barnard c,0.021076526886288197,0.5801950297214236,0.016802906448682382,8.847771382568756e-14,0.743,0.8148820326678766,4.7285,3195.0,0.08
Kepler-1483 b,0.021053309540625703,0.0,0.0,0.0,1.52,0.8294010889292197,265.018,6337.0,0.0
Kepler-320 b,0.021039211753687226,0.0,0.0,0.0,1.14,1.043557168784029,280.559,6435.0,0.0
NGTS-30 b,0.021025665594112737,0.15507733984194058,0.07717582945983166,0.0,10.40193409,0.27041742286751363,172.857,5455.0,0.294
HD 5278 c,0.021024511561037282,0.3067627505332546,0.09715766415555281,0.0,4.49,0.2032667876588022,32.6706,6203.0,0.07
GJ 887 c,0.021019001287005366,0.492287431357305,0.02997275204359262,0.3607791516983532,2.43,0.45190562613430135,2.5,3688.0,0.17
HD 93351 b,0.020989160084025432,0.16854038722505946,0.07592028637066821,0.0,1.69,0.7223230490018149,522.5845,5408.0,0.549
Kepler-1470 b,0.02096809765241224,0.0,0.0,0.0,1.07,1.0090744101633393,23.918,4961.0,0.0
Kepler-1984 b,0.02094388791263923,0.0,0.0,0.0,6.81,0.1177858439201452,48.82,3638.0,0.0
TOI-5181 A b,0.020941238508534073,0.10463027039042176,0.09333760752254612,0.0,13.34989601,0.13793103448275862,1053.0,6060.0,0.15
KELT-2 A b,0.020933617124136786,0.0,0.0,0.0,15.13215,0.16515426497277677,3108.45,6327.0,0.0
Kepler-1626 b,0.020927593799876788,0.0,0.0,0.0,2.02,0.573502722323049,1328.654,6826.0,0.0
WASP-28 b,0.02090717617766508,0.0,0.0,0.0,13.66374747,0.11817840290381126,695.65,6084.0,0.0
Kepler-1986 b,0.02089828686082887,0.0,0.0,0.0,1.89,0.6243194192377496,26.62,5549.0,0.0
K2-116 b,0.020884150469123286,0.36775474273021297,0.04761313244643378,0.0,0.69,0.7803992740471869,78.6,4348.35,0.06
Kepler-1907 c,0.02088014359615728,0.0,0.0,0.0,1.15547044,1.0544464609800364,20.6,5159.0,0.0
Kepler-813 b,0.02085929705719528,0.0,0.0,0.0,2.14,0.5317604355716878,56.04,5743.0,0.0
Kepler-117 c,0.02084763142820517,0.2945534500843134,0.09574183896989694,0.0,12.341,0.31578947368421056,41.863,6150.0,0.0323
Kepler-362 c,0.02084579089737194,0.0,0.0,0.0,1.45,0.883847549909256,36.667,5788.0,0.0
Kepler-1178 b,0.020818119382968646,0.0,0.0,0.0,1.07,1.0090744101633393,23.237,4990.0,0.0
Kepler-1159 b,0.020805816750798796,0.0,0.0,0.0,2.37,0.46460980036297644,80.984,6217.0,0.0
HATS-59 b,0.02080025561285123,0.14097323759637465,0.08291927125071018,0.0,12.621334,0.12704174228675136,269.0,5670.0,0.129
HD 4313 b,0.020782881699792297,0.28365056811519734,0.06349842389270283,3.2542141015479715e-127,13.4,0.2540834845735027,10.533,4943.0,0.147
Kepler-450 b,0.020781612040424256,0.26209294924488374,0.09700299193243768,0.0,6.14,0.13611615245009076,94.325,6197.21,0.02
