pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass_est,SEPHI_simple,recon_error,latent_dist,VAE_anomaly,mass_est_planet
GJ 3988 b,1.74,,0.6987295825771326,2.45,3273.0,0.0,348.0,0.0,0.0,0.0,15.418619277613711,0.43062701470666537,1.1706511,0.11868879297545999,0.009120690941823507,3.680924210526316
K2-263 b,2.513,15.4,1.0254725952813069,8.17,5368.0,0.08,482.0,0.5273657456736844,0.13748789604138298,0.07485173906073624,68.16950396340651,7.36098958103454e-67,0.27295125,0.31804639244666827,0.009110096195722703,16.274270285848047
K2-266 d,2.93,8.9,0.3684210526315789,13.95,4285.0,0.047,538.3,0.43934760565976294,0.07382960618782536,0.045920820644325844,38.81824613401262,8.338075653525238e-249,0.2583993,0.32109198380610665,0.00910533777780296,9.267173631578947
Kepler-267 d,2.27,,0.49183303085299457,2.647,4258.0,0.0,301.0,0.0,0.0,0.0,24.098159408961518,0.1833441844572851,0.5346138,0.25948049356263625,0.009101919586092636,5.753011784029039
Kepler-155 c,2.24,,0.5009074410163339,1.28,4508.0,0.0,286.0,0.0,0.0,0.0,23.582516529555242,0.9778747462857434,0.57915366,0.2482980237905269,0.009070612063821499,5.6299111143375695
Kepler-351 c,3.19,11.1,0.3411978221415608,6.712,5643.0,0.0,431.0,0.0,0.0,0.0,46.39454382634348,2.6617236280582028e-39,0.16387184,0.3404910181152853,0.00906494326867472,11.07588147368421
Kepler-1465 b,1.77,,0.6805807622504537,6.246,4726.0,0.0,668.0,0.0,0.0,0.0,15.808405857752895,4.6490963021391405e-32,0.4119548,0.2848425699191632,0.009054184227643449,3.7739789019963705
Kepler-616 d,2.653,,0.4010889292196007,14.69,6004.0,0.0,499.0,0.0,0.0,0.0,31.371915320259962,1.7548392870403792e-280,0.16485295,0.3395041308192181,0.009045996308648269,7.489493096219601
Kepler-235 d,2.05,,0.5626134301270418,4.03,4255.0,0.0,401.0,0.0,0.0,0.0,20.303003404778963,6.762798254380271e-08,0.5189953,0.2604119138639331,0.009039187952707708,4.846985027223229
Kepler-1491 c,2.44,,0.4482758620689656,18.66,5626.0,0.0,530.0,0.0,0.0,0.0,27.277429546248953,0.0,0.1260907,0.34777064204059543,0.009037115912281074,6.512006620689656
Kepler-1786 b,3.16305828,,0.3176043557168784,10.7,5808.0,0.0,501.0,0.0,0.0,0.0,42.10141001495499,3.217256081663597e-132,0.14484231,0.343430166935874,0.009032993503657005,10.050971272528072
TOI-776 b,1.798,5.0,0.8711433756805808,11.5,3725.0,0.052,520.0,0.5268415536730878,0.10258944792984609,0.030961158305281563,21.210324358990594,1.6302144984473376e-157,0.7312347,0.21202561704907,0.009010801962412667,5.063591949473685
Kepler-186 e,1.27,,1.0471869328493648,3.608,3788.0,0.0,319.0,0.0,0.0,0.0,8.985122168369157,3.064328124198581e-05,1.0674465,0.13710511433056735,0.009008460304246107,2.1450399110707807
Kepler-1337 b,2.41,,0.455535390199637,9.183,4523.0,0.0,437.0,0.0,0.0,0.0,26.709260241159793,2.2952021149382646e-90,0.29229632,0.30924143548930555,0.008999165500545546,6.3763661905626146
Kepler-158 b,2.12,,0.5372050816696915,13.634,4623.0,0.0,500.0,0.0,0.0,0.0,21.440568881959855,7.284677856303838e-236,0.28157243,0.31150847006967497,0.00899621659780057,5.118558780399274
Kepler-230 c,2.04,,0.5662431941923776,2.976,5588.0,0.0,359.0,0.0,0.0,0.0,20.13641284646067,0.021576787134503984,0.35615188,0.2947994480078279,0.00899347973353704,4.807214460980037
K2-136 c,3.0,18.1,0.6696914700544465,11.91,4500.0,0.047,470.0,0.49097190890711434,0.09488553005362499,0.051664262435211994,75.74032088981272,2.4789300345637117e-171,0.24055973,0.3193967523380618,0.008965663947185357,18.081669691470054
Kepler-249 c,1.51,,0.8366606170598911,12.529,3568.0,0.0,429.0,0.0,0.0,0.0,12.066151605498609,2.508075413485967e-193,0.9137543,0.16928470731863773,0.008958529017718826,2.8805815081669692
Kepler-551 b,2.73,,0.38656987295825773,14.386,4286.0,0.0,483.0,0.0,0.0,0.0,32.94614117139229,3.0710133740792513e-267,0.30931556,0.30337233156687266,0.008947852274221282,7.865311834845735
Kepler-1455 b,2.16,,0.5263157894736842,1.533,4075.0,0.0,298.0,0.0,0.0,0.0,22.21755489032368,0.976697486385851,0.70994586,0.21415711735098183,0.0089465445408935,5.30405052631579
Kepler-1196 b,2.23,,0.5027223230490019,8.302,5756.0,0.0,436.0,0.0,0.0,0.0,23.352391807810356,9.949227383864917e-70,0.21679203,0.32271461938531193,0.008917053852770461,5.574972883847551
Kepler-1760 b,2.28995546,,0.48638838475499097,12.56,5229.0,0.0,480.0,0.0,0.0,0.0,24.46543322281537,1.8691261188361045e-194,0.16628273,0.33267687489130066,0.00888552644678285,5.84069194844362
Kepler-1184 b,2.68,,0.39564428312159716,18.039,5983.0,0.0,529.0,0.0,0.0,0.0,31.900529088691453,0.0,0.1490154,0.3358031463780157,0.008867858521186748,7.6156903375680605
LHS 1140 c,1.272,1.91,0.925589836660617,5.3,3096.0,0.05,422.0,0.6230251978558349,0.2248813173198119,0.014158251856600792,7.979368473096951,1.1350426204100131e-19,1.3517354,0.06774564238571876,0.008858330610784216,1.9049339028675134
K2-90 b,2.6,,0.411978221415608,10.2,4484.0,0.07,502.0,0.45494755615739607,0.09881247818570527,0.05123684351123719,30.330733388615087,1.529348863031217e-117,0.22527733,0.31766981798461996,0.008839239142143726,7.240929219600726
Kepler-1022 b,2.36,,0.4682395644283122,19.258,4445.0,0.0,512.0,0.0,0.0,0.0,25.78058247142872,0.0,0.27449554,0.3064721719933564,0.008833226122604189,6.154660704174229
Kepler-227 c,3.04,,0.3357531760435572,10.186,5854.0,0.0,443.0,0.0,0.0,0.0,39.51204335427572,3.844234669977317e-117,0.15374038,0.33284750761615095,0.008820916814287824,9.43280551724138
Kepler-169 f,2.58,,0.4174228675136116,2.439,4997.0,0.0,321.0,0.0,0.0,0.0,30.027831097818066,0.454482606560138,0.33324277,0.2928069435237554,0.008818662135361088,7.168616624319419
Kepler-558 b,2.37,,0.46460980036297644,15.227,5242.0,0.0,498.0,0.0,0.0,0.0,25.907291626626694,1.1632592145377902e-304,0.14337385,0.33417828764891744,0.008796846781766912,6.184910286751363
Kepler-1669 b,2.78043818,,0.37749546279491836,18.66,4303.0,0.0,530.0,0.0,0.0,0.0,33.98913214790143,0.0,0.2878112,0.3005608211338934,0.00876055084115026,8.114307589113245
Kepler-737 b,1.96,,0.5952813067150635,2.297,3813.0,0.0,298.0,0.0,0.0,0.0,18.77496206720648,0.6835798972051683,0.80435354,0.18554352926417994,0.008759112291711038,4.482192029038112
GJ 887 b,1.8,,0.6660617059891107,7.8,3688.0,0.14,426.0,0.4642168592655123,0.12445889797598865,0.02997275204359377,16.271237717011477,3.5301082527632877e-59,0.7460891,0.19843743981285844,0.008757309983650981,3.8844718693284945
Kepler-446 d,1.35,,0.9691470054446462,3.307,3359.0,0.0,436.0,0.0,0.0,0.0,9.988023901731585,0.0010287433130855442,1.2644688,0.08209957451257265,0.00873339599678234,2.3844650635208717
Kepler-1795 b,1.66301611,,0.7368421052631579,17.3,4500.0,0.0,520.0,0.0,0.0,0.0,14.195556188781374,0.0,0.4313709,0.26652812176554663,0.008709202739109969,3.388939406074954
TOI-1452 b,1.672,4.82,1.0163339382940109,1.8,3185.0,0.0,326.0,0.0,0.0,0.0,19.89911934766415,0.9833541550253405,1.3929442,0.050637021628613776,0.008662647431227908,4.750564811034482
EPIC 201170410.02,1.047,,1.0,10.3359,3648.0,0.0,500.03,0.0,0.0,0.0,4.807603629113822,1.7538143226835386e-121,1.1233838,0.1101242367962433,0.008650203934973752,1.1477308229999998
TOI-776 c,2.047,6.9,0.7985480943738658,4.9,3725.0,0.089,420.0,0.5469433082933584,0.21327001115401933,0.030961158305281174,28.690836787748356,2.429458577856207e-15,0.74040926,0.19463598367561832,0.008632427497567728,6.849432744319421
Kepler-779 b,0.92,,0.9237749546279492,15.028,3804.0,0.0,425.0,0.0,0.0,0.0,3.0131328121510252,1.207583784167633e-295,1.0743053,0.11777128712352153,0.008569449410084001,0.7193324718693286
Kepler-436 c,2.33,,0.4754990925589837,14.52,4685.0,0.0,503.0,0.0,0.0,0.0,25.19451861657391,4.869942754255497e-273,0.2296795,0.30567607026472843,0.008567706651894227,6.014748264972778
Kepler-354 d,1.24,,1.0834845735027223,8.949,4648.0,0.0,451.0,0.0,0.0,0.0,8.653193135100102,1.2349377689092295e-84,0.6797261,0.20435320198840085,0.008539038251890597,2.0657976914700544
Kepler-324 c,3.15,6.2,0.3139745916515427,7.233,5194.0,0.0,410.0,0.0,0.0,0.0,41.10690458488351,2.647373849242637e-48,0.16528697,0.3186995221711755,0.008535474664190154,9.81355058983666
Kepler-1129 c,2.73,,0.38656987295825773,7.006,5831.0,0.0,503.0,0.0,0.0,0.0,32.94614117139229,2.8787951581057626e-44,0.1911555,0.31279342937885113,0.008531803051777585,7.865311834845735
Kepler-1675 b,3.12483349,,0.32486388384754994,11.8,5853.19,0.0,465.0,0.0,0.0,0.0,41.52127517508196,1.4318267746050111e-167,0.14268307,0.3235491930358491,0.008531014080426693,9.912474281389644
Kepler-1410 b,1.78,,0.6751361161524502,1.06,4092.0,0.0,290.0,0.0,0.0,0.0,15.949238678455716,0.9687279870663713,0.86533177,0.15979257819066353,0.008458835663161232,3.8076002613430133
Kepler-1090 b,2.25,,0.4972776769509982,1.825,5321.0,0.0,297.0,0.0,0.0,0.0,23.726579181183713,0.9779558412378612,0.38921005,0.2653733653388003,0.008449409447497416,5.664303539019964
Kepler-260 c,1.74,,0.6969147005444646,6.775,5250.0,0.0,372.0,0.0,0.0,0.0,15.378570915853674,2.382654694524114e-40,0.34517348,0.2751306984605079,0.008448344086934706,3.6713633684210523
Kepler-504 b,1.59,,0.7822141560798548,5.991,3519.0,0.0,374.0,0.0,0.0,0.0,13.170602833581443,2.0601218976425615e-28,0.96314067,0.13721964208774107,0.008438987470246531,3.1442498166969153
Kepler-1495 b,2.94,,0.35208711433756806,9.1,5831.0,0.0,443.0,0.0,0.0,0.0,37.478373211900745,2.646703661263579e-88,0.16079304,0.31562572775131376,0.008435038442101703,8.947302533575318
TOI-2322 c,1.874,18.1,2.6660617059891107,10.15,4664.0,0.0,496.8,0.0,0.0,0.0,73.49665366175431,4.09412825824078e-116,0.9608833,0.1353962993063246,0.00838165033165898,17.546033596471872
K2-21 b,1.84,,0.49001814882032674,10.0,4222.06,0.1,500.0,0.45890775208278395,0.09965740380642954,0.04423946145214895,12.786575391446394,6.280263300149183e-112,0.41128778,0.25736826506621463,0.008373191365340463,3.052570018148821
Kepler-1805 b,1.54502915,,0.8112522686025408,12.48,3867.0,0.0,479.0,0.0,0.0,0.0,12.53298634642398,1.542301768352089e-191,0.74115485,0.1820189651709388,0.008325466753216531,2.992030093104915
TOI-406 c,1.32,2.08,0.8892921960072596,19.0,3392.0,0.032,584.0,0.5283604157333652,0.06606318760383019,0.02206550195009788,8.56751520973476,0.0,1.0391452,0.11506546385468393,0.008309828616904921,2.0453435934664252
TOI-260 b,1.71,4.23,0.8457350272232306,10.1838,4026.0,0.0,493.0,0.0,0.0,0.0,17.71378047937925,4.396986546835904e-117,0.6550535,0.1990558483215706,0.008273069125144205,4.228853586206896
TOI-2093 b,3.25,,0.308529945553539,19.5345,4426.0,0.0,535.0,0.0,0.0,0.0,44.36454326184406,0.0,0.24097359,0.29107117247295977,0.008269614746501716,10.591254537205081
Kepler-1083 b,3.36,,0.29401088929219604,10.148,5049.0,0.0,448.0,0.0,0.0,0.0,46.71645258164611,4.6131433705334724e-116,0.15200764,0.31052941816247737,0.008261194430255987,11.152731528130671
TOI-1467 b,1.92,9.0,1.9963702359346642,18.13,3834.0,0.0,506.07,0.0,0.0,0.0,59.18796137472349,0.0,1.0318239,0.11355203796191697,0.008232347351039435,14.130084936479127
Kepler-189 c,2.38,22.7,1.6787658802177858,18.811,5235.0,0.0,544.0,0.0,0.0,0.0,94.80027875505708,0.0,0.49806458,0.23062377278469634,0.00818997002276736,22.63189945553539
Kepler-1309 b,2.37,,0.46460980036297644,13.77,5235.0,0.0,491.0,0.0,0.0,0.0,25.907291626626694,2.1616695748878545e-241,0.14958028,0.3063578283640626,0.008145032627316192,6.184910286751363
Kepler-1767 b,3.01299077,,0.3411978221415608,5.66,5243.0,0.0,393.0,0.0,0.0,0.0,39.092033609601394,5.291408911167438e-24,0.1848428,0.29838147853416125,0.008141864402502294,9.332535576723856
Kepler-1162 c,1.81,,0.6606170598911071,6.14,5225.0,0.0,401.0,0.0,0.0,0.0,16.408697877405036,1.6292958987152795e-30,0.33236903,0.2644903016127174,0.008115768504829174,3.917288065335754
Kepler-120 c,1.53,,0.823956442831216,16.625,4096.0,0.0,455.0,0.0,0.0,0.0,12.36138565063676,0.0,0.63210315,0.19772943398261936,0.008114446558799305,2.9510634446460986
L 98-59 c,1.329,2.0,0.852994555353902,12.7,3415.0,0.002,526.0,0.44945971813607033,0.07945584139237306,0.02267991665330864,8.387061183752342,1.2124309508693314e-199,1.0635765,0.10148305849007838,0.008109024153684972,2.002263368112523
Kepler-62 d,1.95,14.0,0.45074985147150864,17.21,4925.0,0.0,510.0,0.0,0.0,0.0,14.0,0.0,0.22023566,0.2890428607909119,0.00810582692854515,3.3422538049298023
Kepler-538 b,2.215,12.9,1.1796733212341197,5.07,5534.0,0.21,417.0,0.48599379252101493,0.1831249404877487,0.07928621039695424,53.6996628195333,4.230175406131942e-17,0.5505985,0.21542422476705592,0.00810348922873624,12.819850170145187
HD 260655 c,1.533,3.09,0.852994555353902,16.1,3803.0,0.038,557.0,0.5284538725715772,0.07650025294261742,0.03304482555964892,12.87245353786664,0.0,0.73469067,0.17426078215279736,0.008098734579489836,3.0730719154083483
Kepler-259 c,2.7,,0.3920145190562614,15.054,5938.0,0.0,530.0,0.0,0.0,0.0,32.320796446052775,9.240140232881082e-297,0.14985207,0.30380871150853533,0.008083679618625515,7.716021778584394
Kepler-1817 b,2.27349126,,0.49183303085299457,10.85,5316.0,0.0,463.0,0.0,0.0,0.0,24.2095194126846,8.519494377202855e-137,0.17474332,0.2968519755567736,0.00804874411734995,5.779597026611929
Kepler-1996 b,2.26,,0.49546279491833034,5.61,4580.0,0.0,392.0,0.0,0.0,0.0,23.95658860096664,2.2457264262965885e-23,0.34302434,0.25872037592514263,0.008031983206745712,5.719214243194191
L 98-59 e,1.49,,0.9437386569872959,2.4,3415.0,0.012,347.0,0.7780073087236425,0.4961815787702426,0.022679916653308565,13.076730076132716,0.5100908710537557,1.207057,0.06609406062423023,0.008023804541827566,3.121839346642468
Kepler-1227 b,2.29,,0.48638838475499097,4.179,5747.0,0.0,369.0,0.0,0.0,0.0,24.466860820351094,5.526013812175139e-09,0.27821463,0.2722773225577998,0.008010614684972661,5.841032762250454
Kepler-218 d,2.66,,0.4010889292196007,4.118,5542.0,0.0,356.0,0.0,0.0,0.0,31.62089761807604,1.5843140356713566e-08,0.23021844,0.2829431187807662,0.008010220658266533,7.548933241379312
GJ 581 e,1.38,2.48,0.9419237749546281,15.783,3500.0,0.012,554.37,0.5721106158976181,0.08411951156136678,0.02495057968691437,10.36911348150106,0.0,0.99844915,0.11142212972088979,0.007996720434577827,2.475443499092559
K2-233 d,2.363,10.3,0.7803992740471869,12.7,4796.0,0.18,525.0,0.41097063774070874,0.07404019982279078,0.05957151252870878,43.13170547113993,1.2829445088384097e-199,0.32278198,0.2609486165895156,0.007975852710669404,10.296936194573501
Kepler-288 d,2.67,,0.3992740471869329,12.659,5918.0,0.0,570.0,0.0,0.0,0.0,31.83416591062733,4.212312166019778e-198,0.15884034,0.2969253398367076,0.007963297645135889,7.5998472958257715
Kepler-466 b,2.85,,0.3666061705989111,12.5,5927.0,0.0,503.0,0.0,0.0,0.0,35.54863750630473,2.948728844952162e-192,0.15290849,0.29774891675017273,0.007951055156200362,8.486612068965519
Kepler-1681 b,2.55321772,,0.4228675136116153,5.33,5756.4,0.0,442.0,0.0,0.0,0.0,29.481968723934347,5.355117863675375e-20,0.22235179,0.2821831803078561,0.00794832349610334,7.038301581742214
Kepler-1789 b,2.83137505,,0.3684210526315789,4.91,5436.0,0.0,380.0,0.0,0.0,0.0,35.0287992662131,1.9176626427662808e-15,0.19941255,0.28665435267184497,0.007932691776205786,8.362509830687356
Kepler-1294 b,3.19,,0.31578947368421056,12.362,5776.0,0.0,401.0,0.0,0.0,0.0,42.939630988211526,2.9650519616180617e-187,0.1310449,0.3017991854631974,0.007930948432504248,10.251081789473686
Kepler-892 b,2.81,,0.3738656987295826,18.196,4747.0,0.0,556.0,0.0,0.0,0.0,34.74747015184204,0.0,0.16601619,0.29193175066087645,0.00787956085682968,8.295347451905627
Kepler-81 c,2.37,4.3,0.32123411978221417,15.62,4385.0,0.0,502.0,0.0,0.0,0.0,17.91246335122236,5.4e-323,0.30703983,0.26051617878521677,0.007878818958574434,4.276285627949184
HD 219134 d,1.61,16.17,0.9250043657961017,4.72,4699.0,0.138,410.5,0.5489894932996158,0.21580710040319423,0.056980285302124255,16.17,1.37045320852192e-13,0.5377542,0.2089531974018382,0.00787348364672081,3.860303144693922
Kepler-1101 b,2.47,,0.44101633393829404,3.577,5614.0,0.0,393.0,0.0,0.0,0.0,27.837750867808452,4.693104755242016e-05,0.2663799,0.26886004800943386,0.007861433566758141,6.645773482758623
GJ 1132 b,1.19151465,1.83704819246,1.0834845735027223,19.3,3229.0,0.0118,583.8,0.5519870137951,0.06789560865324173,0.01771117166212518,7.6773174920945415,0.0,1.2791212,0.04228450037448069,0.007832215279502308,1.8328245428290793
Kepler-938 b,2.22,,0.5063520871143375,8.57,5533.0,0.0,544.0,0.0,0.0,0.0,23.205991940484335,1.0116111692475474e-75,0.20114236,0.2815027097772553,0.007815177533957447,5.54002249001815
Kepler-1582 b,1.49,,0.852994555353902,2.5,3208.0,0.0,354.0,0.0,0.0,0.0,11.819352184196878,0.3532350597251859,1.3195117,0.03135434108000188,0.007784361405859718,2.8216624863883846
HD 39194 d,2.12,,0.5408348457350273,10.2669,5205.0,0.159,503.31,0.4281823837973062,0.09115344264937872,0.07049740877276024,21.585437590621748,1.8532911934088277e-119,0.2143946,0.27427097865926825,0.007709602569011039,5.153143637023594
Kepler-1494 b,3.07,,0.33212341197822143,9.113,5659.0,0.0,415.0,0.0,0.0,0.0,40.25346096141755,1.265176893220121e-88,0.14240661,0.28978400949210403,0.007697072821289941,9.609805932849364
Kepler-1439 b,1.46,,0.8747731397459166,9.081,3578.0,0.0,420.0,0.0,0.0,0.0,11.403616824159371,7.563869683163077e-88,0.95857966,0.10609279649494137,0.0076465818277856815,2.7224129800362977
Kepler-1749 b,1.61301783,,0.7676950998185119,7.34,3957.0,0.0,420.0,0.0,0.0,0.0,13.495683414641084,2.8019104169229763e-50,0.71020424,0.1608804185245832,0.007634513964512362,3.2218570887651565
TOI-237 b,1.44,,0.8911070780399275,3.7,3212.0,0.0,388.0,0.0,0.0,0.0,11.145664828760077,9.14226747217605e-06,1.2899476,0.03107009445364805,0.007615144394529972,2.6608314773139745
TOI-4336 A c,1.251,1.55,0.7894736842105263,4.24,3307.0,0.0,399.5,0.0,0.0,0.0,6.474380159179272,1.7637698980891704e-09,1.2459838,0.039949240711131775,0.007592828220337683,1.54564440868421
Kepler-986 b,2.36,,0.4682395644283122,10.857,5642.0,0.0,465.0,0.0,0.0,0.0,25.78058247142872,5.195553397448428e-137,0.16799748,0.2765012680045936,0.007510018809519524,6.154660704174229
HD 219134 f,1.31,7.3,0.7752117805089981,12.38,4699.0,0.148,522.6,0.45984205801423095,0.08201802547168016,0.05698028530212382,7.3,6.248684299373836e-188,0.50569975,0.20048356676291024,0.007488805492573894,1.7427466268562541
Kepler-672 b,2.5,,0.43375680580762255,16.36,5627.0,0.0,529.0,0.0,0.0,0.0,28.389316553537533,0.0,0.12650254,0.2840489607138194,0.007468423661316655,6.777450090744102
Kepler-249 d,1.57,,0.7967332123411978,4.474,3568.0,0.0,332.0,0.0,0.0,0.0,12.915180730626957,2.243237245435495e-11,0.97937775,0.09419081192908817,0.0074672713123871085,3.083272281306715
Kepler-138 c,1.51,2.3,0.6533575317604357,6.8,3841.0,0.017,410.0,0.6626944693738317,0.1962502693597061,0.034059945504083367,9.4225912754436,8.872669288767053e-41,0.74544984,0.1431192277218916,0.00739002376541618,2.2494779673321235
Kepler-385 d,2.6186448,,0.40834845735027225,15.0,5829.0,0.0,535.0,0.0,0.0,0.0,30.714914393356,2.56672766334696e-294,0.14000776,0.27775611146094314,0.007387383226808474,7.332645678520518
Kepler-48 d,2.04,7.93,0.9219600725952813,9.292,5194.0,0.0,448.0,0.0,0.0,0.0,32.78621066026288,4.219471324121759e-93,0.33882836,0.23166015201999987,0.007341836275025292,7.827131237749548
Kepler-925 b,2.34,,0.47368421052631576,5.833,4673.0,0.0,394.0,0.0,0.0,0.0,25.422900048979745,2.94125647897737e-26,0.3051479,0.2389740870025625,0.0073373540406098505,6.069270315789472
Kepler-265 e,2.59,,0.41379310344827586,10.354,5835.0,0.0,476.0,0.0,0.0,0.0,30.114187470357702,5.699414549024134e-122,0.16704024,0.2679332371903804,0.007293536143602891,7.189232689655172
GJ 411 b,1.45,,0.8802177858439201,3.13,3719.0,0.063,349.83,0.6559983441120777,0.3483238877367369,0.03080087620879151,11.240425609732215,0.005798967243527803,0.95273,0.09294026355066334,0.007290232793800356,2.6834539473684207
LHS 1903 e,1.732,5.79,1.1070780399274047,2.05,3664.0,0.014,333.0,0.7974693318104629,0.564644597444229,0.029331623657635503,24.094088904414466,0.9788964431621685,1.0799898,0.06403746188490281,0.007275920964884545,5.7520400226497275
TOI-771 b,1.36,2.47,0.9800362976406535,14.0,3370.0,0.055,543.0,0.5210067587215452,0.08498992660261276,0.02147780092963539,10.326365562287524,6.7171271409043064e-251,1.0699772,0.06592392747216924,0.007267492241835214,2.465238185117968
Kepler-1456 b,1.14,,1.043557168784029,8.234,4231.0,0.0,433.0,0.0,0.0,0.0,6.476187426891155,2.86069675688772e-68,0.8438141,0.1162091916388913,0.00726629841733278,1.546075862068965
EPIC 211822797 b,1.92,,0.6134301270417423,3.5,4057.0,0.06,431.0,0.6081129620846388,0.3012079361504719,0.0398301009777154,18.186846313324125,0.00011997239318363755,0.59445107,0.1706612552765592,0.007240539486007571,4.3417897350272225
Kepler-1389 b,1.77,,0.6805807622504537,1.871,5078.0,0.0,300.0,0.0,0.0,0.0,15.808405857752895,0.9685200262803172,0.51555353,0.18787405946686242,0.007232003995424226,3.7739789019963705
Kepler-241 c,2.57,,0.4192377495462795,5.88,4699.0,0.0,397.0,0.0,0.0,0.0,29.809065432440704,6.919477129277378e-27,0.2747159,0.2331553705201104,0.007026931574138309,7.116390168784028
GJ 15 A b,1.55,,0.8112522686025408,4.2691,3607.0,0.094,550.0,0.5731472472414066,0.24443273597510815,0.02780894374098188,12.654343761089779,1.0937595127631022e-09,0.92230797,0.08880182467769533,0.007021289255814935,3.021002041742287
Kepler-1026 b,2.21,,0.5099818511796733,5.988,4948.0,0.0,425.0,0.0,0.0,0.0,23.057921240007,2.300144140587507e-28,0.26987755,0.233383913138399,0.007006019260278224,5.50467321415608
HD 23472 b,2.0,8.32,1.1161524500907443,16.0,4684.0,0.072,543.0,0.4781515572553252,0.07012881807041921,0.05657958006090111,37.40262759990752,0.0,0.39559785,0.20508922231432308,0.006998252295660247,8.929219600725954
Kepler-1010 b,2.32,,0.4791288566243195,10.17,5253.0,0.0,477.0,0.0,0.0,0.0,25.061374825835614,1.0867311305255182e-116,0.17577678,0.25299880511005823,0.00697328753265715,5.982962526315789
Kepler-934 b,2.09,,0.5480943738656987,4.716,5001.0,0.0,384.0,0.0,0.0,0.0,20.959591388792457,1.494864139636898e-13,0.31060165,0.22255555671498053,0.006962505797814126,5.003733862068964
TOI-771 c,1.5,,0.8475499092558983,3.0,3370.0,0.065,365.0,0.6437295536846974,0.3537778156493198,0.021477800929634916,11.981954558110615,0.01759621702574324,1.1322243,0.03948070295956323,0.006957110866468317,2.860480943738657
Kepler-353 c,1.38,,0.9419237749546281,16.561,3903.0,0.0,472.0,0.0,0.0,0.0,10.36911348150106,0.0,0.7998117,0.1133894570505521,0.006955354409061955,2.475443499092559
Kepler-1273 b,2.49,,0.4373865698729583,14.877,5566.0,0.0,573.0,0.0,0.0,0.0,28.284733705718782,8.669505146554644e-289,0.1295304,0.2610451557671024,0.006917916151349958,6.752482774954631
Kepler-437 b,2.14,,0.5317604355716878,2.15,4551.0,0.02,308.0,0.7421757893281982,0.510178580435147,0.05302666025537355,21.829608694312096,0.892239431678891,0.47307205,0.18289309866070017,0.006876122971512455,5.2114351941923776
Kepler-205 c,1.64,,0.7531760435571688,7.14,4321.0,0.0,389.0,0.0,0.0,0.0,13.916071494991721,1.227505984443902e-46,0.56004393,0.16310260509942592,0.006865411208616739,3.322217350272232
Kepler-1116 b,2.54,,0.4246823956442831,15.793,5641.0,0.0,488.0,0.0,0.0,0.0,29.151037606909984,0.0,0.12569097,0.2589552454699817,0.0068453269589647805,6.95929759709619
Gl 725 A b,1.48,,0.8548094373865699,3.3572,3433.0,0.0,376.1,0.0,0.0,0.0,11.607616836817332,0.0006054761659469153,1.1376721,0.03304213333786785,0.006828268987656221,2.771114395644283
K2-21 c,2.49,,0.9800362976406535,5.1,4222.06,0.21,420.0,0.47083646926442874,0.17963506985923766,0.0442394614521512,63.376581747253695,2.0181365605608135e-17,0.6768063,0.13474061608618898,0.0068068355016711254,15.130044392014526
HD 136352 d,2.562,8.82,0.5223426497277678,5.74,5664.0,0.0,431.0,0.0,0.0,0.0,36.794378648165214,4.971956379631861e-25,0.21782705,0.236412395454446,0.006795095105908758,8.784010859775575
HIP 97166 b,2.4801338,19.1,1.2450090744101634,9.0686,5216.0,0.29,701.66,0.4020779700967372,0.09609203647154903,0.07079125928299612,79.55847675021019,1.5900098401782778e-87,0.7331794,0.12053958815702008,0.006766035978640799,18.993187259486376
Kepler-1926 b,2.31495961,,0.4791288566243195,9.8,5256.0,0.0,451.0,0.0,0.0,0.0,24.898385778583016,1.99912871564523e-106,0.17896667,0.24258758915240022,0.006734118338033246,5.944051757505655
Kepler-357 c,2.67,,0.3992740471869329,19.404,5036.0,0.0,576.0,0.0,0.0,0.0,31.83416591062733,0.0,0.12296717,0.25363860521620535,0.006699309347354343,7.5998472958257715
Kepler-11 g,3.33,25.0,0.7259528130671506,5.65,5663.0,0.15,376.0,0.47099540660314815,0.16715404026549288,0.08273227547148154,112.2870577765371,7.180999309265058e-24,0.22977614,0.22919824012313794,0.00668280338826845,26.80656043557169
Kepler-1451 b,3.35,,0.29764065335753176,18.751,5782.0,0.0,523.0,0.0,0.0,0.0,46.87219368679577,0.0,0.11104985,0.25463632569433714,0.006658519577632832,11.189911978221417
Kepler-1874 b,2.21110724,,0.5099818511796733,3.79,4701.0,0.0,356.0,0.0,0.0,0.0,23.092595601165677,2.654688589669422e-06,0.36759824,0.19612064750130154,0.006623521170339303,5.512951108121514
Kepler-942 b,2.13,,0.5353901996370236,4.957,4861.0,0.0,379.0,0.0,0.0,0.0,21.67194234972401,6.307926006195286e-16,0.31832138,0.20615678185931274,0.006600577166585916,5.173795127041742
Kepler-2000 c,1.57,,0.7967332123411978,3.92,3757.0,0.0,359.0,0.0,0.0,0.0,12.915180730626957,3.798794005743106e-07,0.8942172,0.07684960840946957,0.006572501299171139,3.083272281306715
Kepler-369 c,1.41,,0.9147005444646098,4.21,3591.0,0.0,391.0,0.0,0.0,0.0,10.74050953174657,3.1359698019218737e-09,1.0580065,0.0383933865164553,0.0065230929422018975,2.5641077749546275
